Feature 'workclass' - Category: 'Private': count 4553, precision 0.6752873563218391, recall 0.24127310061601642, fbeta: 0.3555219364599092
Feature 'occupation' - Category: 'Machine-op-inspct': count 412, precision 0.5294117647058824, recall 0.16666666666666666, fbeta: 0.2535211267605634
Feature 'occupation' - Category: 'Armed-Forces': count 1, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'relationship' - Category: 'Not-in-family': count 1645, precision 0.5339805825242718, recall 0.3021978021978022, fbeta: 0.38596491228070173
Feature 'relationship' - Category: 'Husband': count 2649, precision 0.8365650969529086, recall 0.257679180887372, fbeta: 0.3939986953685584
Feature 'relationship' - Category: 'Unmarried': count 686, precision 0.4, recall 0.32432432432432434, fbeta: 0.3582089552238806
Feature 'relationship' - Category: 'Wife': count 320, precision 0.8444444444444444, recall 0.2550335570469799, fbeta: 0.3917525773195877
Feature 'relationship' - Category: 'Own-child': count 1022, precision 0.16, recall 0.5, fbeta: 0.24242424242424243
Feature 'relationship' - Category: 'Other-relative': count 191, precision 0.3333333333333333, recall 0.42857142857142855, fbeta: 0.375
Feature 'race' - Category: 'White': count 5563, precision 0.7309941520467836, recall 0.26614620298083747, fbeta: 0.3902185223725286
Feature 'race' - Category: 'Black': count 623, precision 0.6111111111111112, recall 0.29333333333333333, fbeta: 0.39639639639639646
Feature 'race' - Category: 'Asian-Pac-Islander': count 219, precision 0.7619047619047619, recall 0.25806451612903225, fbeta: 0.38554216867469876
Feature 'race' - Category: 'Other': count 54, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'race' - Category: 'Amer-Indian-Eskimo': count 54, precision 0.3333333333333333, recall 0.16666666666666666, fbeta: 0.2222222222222222
Feature 'sex' - Category: 'Female': count 2109, precision 0.5384615384615384, recall 0.2928870292887029, fbeta: 0.37940379403794033
Feature 'sex' - Category: 'Male': count 4404, precision 0.7765237020316027, recall 0.2613981762917933, fbeta: 0.39113132461625916
Feature 'native-country' - Category: 'United-States': count 5856, precision 0.7238095238095238, recall 0.2676056338028169, fbeta: 0.390745501285347
Feature 'native-country' - Category: 'El-Salvador': count 17, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Thailand': count 4, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Japan': count 12, precision 1.0, recall 0.5714285714285714, fbeta: 0.7272727272727273
Feature 'native-country' - Category: 'Mexico': count 134, precision 1.0, recall 0.125, fbeta: 0.2222222222222222
Feature 'native-country' - Category: 'Germany': count 19, precision 1.0, recall 0.4444444444444444, fbeta: 0.6153846153846153
Feature 'native-country' - Category: '?': count 108, precision 0.8181818181818182, recall 0.36, fbeta: 0.5
Feature 'native-country' - Category: 'Taiwan': count 13, precision 1.0, recall 0.14285714285714285, fbeta: 0.25
Feature 'native-country' - Category: 'Ireland': count 6, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'England': count 21, precision 0.5, recall 0.1111111111111111, fbeta: 0.1818181818181818
Feature 'native-country' - Category: 'Jamaica': count 15, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'India': count 17, precision 1.0, recall 0.1111111111111111, fbeta: 0.19999999999999998
Feature 'native-country' - Category: 'Cuba': count 12, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Scotland': count 2, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Canada': count 28, precision 0.25, recall 0.125, fbeta: 0.16666666666666666
Feature 'native-country' - Category: 'Vietnam': count 18, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'Guatemala': count 12, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Portugal': count 8, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'native-country' - Category: 'Puerto-Rico': count 26, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Italy': count 17, precision 1.0, recall 0.16666666666666666, fbeta: 0.2857142857142857
Feature 'native-country' - Category: 'Columbia': count 15, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'native-country' - Category: 'Cambodia': count 7, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'Philippines': count 36, precision 1.0, recall 0.2727272727272727, fbeta: 0.42857142857142855
Feature 'native-country' - Category: 'China': count 13, precision 0.5, recall 0.3333333333333333, fbeta: 0.4
Feature 'native-country' - Category: 'South': count 13, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'Ecuador': count 6, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Poland': count 12, precision 1.0, recall 0.4, fbeta: 0.5714285714285715
Feature 'native-country' - Category: 'Trinadad&Tobago': count 5, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Peru': count 5, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Haiti': count 4, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'native-country' - Category: 'Laos': count 3, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Iran': count 6, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Dominican-Republic': count 9, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Outlying-US(Guam-USVI-etc)': count 3, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Nicaragua': count 5, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Honduras': count 5, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'France': count 6, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'Hong': count 3, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Greece': count 7, precision 0.5, recall 1.0, fbeta: 0.6666666666666666
Feature 'native-country' - Category: 'Yugoslavia': count 3, precision 1.0, recall 0.5, fbeta: 0.6666666666666666
Feature 'native-country' - Category: 'Hungary': count 2, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'workclass' - Category: 'Private': count 4432, precision 0.7008547008547008, recall 0.24550898203592814, fbeta: 0.36363636363636365
Feature 'workclass' - Category: 'Self-emp-inc': count 245, precision 0.9183673469387755, recall 0.3237410071942446, fbeta: 0.4787234042553191
Feature 'workclass' - Category: '?': count 388, precision 0.4583333333333333, recall 0.22448979591836735, fbeta: 0.3013698630136986
Feature 'workclass' - Category: 'Self-emp-not-inc': count 543, precision 0.71875, recall 0.3129251700680272, fbeta: 0.4360189573459716
Feature 'workclass' - Category: 'Local-gov': count 433, precision 0.725, recall 0.2230769230769231, fbeta: 0.3411764705882353
Feature 'workclass' - Category: 'Federal-gov': count 187, precision 0.7391304347826086, recall 0.2236842105263158, fbeta: 0.3434343434343434
Feature 'workclass' - Category: 'State-gov': count 282, precision 0.84, recall 0.25925925925925924, fbeta: 0.39622641509433965
Feature 'workclass' - Category: 'Never-worked': count 2, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'workclass' - Category: 'Without-pay': count 1, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'education' - Category: 'Bachelors': count 1078, precision 0.8866666666666667, recall 0.2708757637474542, fbeta: 0.4149765990639626
Feature 'education' - Category: '11th': count 220, precision 0.6666666666666666, recall 0.36363636363636365, fbeta: 0.4705882352941177
Feature 'education' - Category: 'Assoc-acdm': count 198, precision 0.9230769230769231, recall 0.2222222222222222, fbeta: 0.35820895522388063
Feature 'education' - Category: 'Masters': count 345, precision 0.873015873015873, recall 0.2864583333333333, fbeta: 0.4313725490196078
Feature 'education' - Category: '1st-4th': count 41, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'education' - Category: 'HS-grad': count 2084, precision 0.5447761194029851, recall 0.2166172106824926, fbeta: 0.3099787685774947
Feature 'education' - Category: '9th': count 114, precision 0.25, recall 0.1111111111111111, fbeta: 0.15384615384615383
Feature 'education' - Category: 'Some-college': count 1466, precision 0.5714285714285714, recall 0.19718309859154928, fbeta: 0.2931937172774869
Feature 'education' - Category: 'Assoc-voc': count 258, precision 0.7931034482758621, recall 0.34328358208955223, fbeta: 0.4791666666666667
Feature 'education' - Category: '10th': count 182, precision 0.3333333333333333, recall 0.2857142857142857, fbeta: 0.30769230769230765
Feature 'education' - Category: '5th-6th': count 75, precision 0.2, recall 0.3333333333333333, fbeta: 0.25
Feature 'education' - Category: '12th': count 102, precision 0.2, recall 0.16666666666666666, fbeta: 0.1818181818181818
Feature 'education' - Category: '7th-8th': count 139, precision 0.5, recall 0.14285714285714285, fbeta: 0.22222222222222224
Feature 'education' - Category: 'Doctorate': count 78, precision 1.0, recall 0.15789473684210525, fbeta: 0.2727272727272727
Feature 'education' - Category: 'Prof-school': count 120, precision 0.9545454545454546, recall 0.46153846153846156, fbeta: 0.6222222222222222
Feature 'education' - Category: 'Preschool': count 13, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'marital-status' - Category: 'Married-civ-spouse': count 3002, precision 0.8444444444444444, recall 0.24516129032258063, fbeta: 0.37999999999999995
Feature 'marital-status' - Category: 'Never-married': count 2095, precision 0.35714285714285715, recall 0.3465346534653465, fbeta: 0.35175879396984927
Feature 'marital-status' - Category: 'Divorced': count 914, precision 0.5510204081632653, recall 0.2872340425531915, fbeta: 0.3776223776223776
Feature 'marital-status' - Category: 'Widowed': count 193, precision 0.4, recall 0.2857142857142857, fbeta: 0.3333333333333333
Feature 'marital-status' - Category: 'Married-spouse-absent': count 82, precision 0.6666666666666666, recall 0.4, fbeta: 0.5
Feature 'marital-status' - Category: 'Separated': count 224, precision 0.45454545454545453, recall 0.38461538461538464, fbeta: 0.41666666666666663
Feature 'marital-status' - Category: 'Married-AF-spouse': count 3, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'occupation' - Category: 'Prof-specialty': count 818, precision 0.8778625954198473, recall 0.30423280423280424, fbeta: 0.4518664047151277
Feature 'occupation' - Category: 'Craft-repair': count 808, precision 0.5882352941176471, recall 0.2094240837696335, fbeta: 0.3088803088803089
Feature 'occupation' - Category: 'Exec-managerial': count 830, precision 0.8968253968253969, recall 0.28607594936708863, fbeta: 0.4337811900191939
Feature 'occupation' - Category: '?': count 390, precision 0.4583333333333333, recall 0.22448979591836735, fbeta: 0.3013698630136986
Feature 'occupation' - Category: 'Other-service': count 647, precision 0.16666666666666666, recall 0.12, fbeta: 0.13953488372093023
Feature 'occupation' - Category: 'Machine-op-inspct': count 406, precision 0.5, recall 0.18032786885245902, fbeta: 0.26506024096385544
Feature 'occupation' - Category: 'Priv-house-serv': count 38, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'occupation' - Category: 'Sales': count 711, precision 0.7761194029850746, recall 0.25870646766169153, fbeta: 0.3880597014925373
Feature 'occupation' - Category: 'Transport-moving': count 330, precision 0.631578947368421, recall 0.17391304347826086, fbeta: 0.2727272727272727
Feature 'occupation' - Category: 'Protective-serv': count 148, precision 0.6923076923076923, recall 0.17647058823529413, fbeta: 0.28125
Feature 'occupation' - Category: 'Adm-clerical': count 733, precision 0.5686274509803921, recall 0.27884615384615385, fbeta: 0.3741935483870968
Feature 'occupation' - Category: 'Handlers-cleaners': count 284, precision 0.45454545454545453, recall 0.2777777777777778, fbeta: 0.3448275862068966
Feature 'occupation' - Category: 'Tech-support': count 184, precision 0.8461538461538461, recall 0.15942028985507245, fbeta: 0.2682926829268293
Feature 'occupation' - Category: 'Farming-fishing': count 185, precision 0.3076923076923077, recall 0.3076923076923077, fbeta: 0.3076923076923077
Feature 'occupation' - Category: 'Armed-Forces': count 1, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'relationship' - Category: 'Husband': count 2645, precision 0.8434782608695652, recall 0.2346774193548387, fbeta: 0.36719242902208205
Feature 'relationship' - Category: 'Not-in-family': count 1686, precision 0.4793388429752066, recall 0.32954545454545453, fbeta: 0.39057239057239057
Feature 'relationship' - Category: 'Unmarried': count 673, precision 0.5, recall 0.2857142857142857, fbeta: 0.36363636363636365
Feature 'relationship' - Category: 'Own-child': count 1004, precision 0.13636363636363635, recall 0.2, fbeta: 0.16216216216216214
Feature 'relationship' - Category: 'Wife': count 310, precision 0.847457627118644, recall 0.3333333333333333, fbeta: 0.47846889952153104
Feature 'relationship' - Category: 'Other-relative': count 195, precision 0.3333333333333333, recall 0.375, fbeta: 0.35294117647058826
Feature 'race' - Category: 'White': count 5580, precision 0.7216890595009597, recall 0.2559564329475834, fbeta: 0.3778894472361809
Feature 'race' - Category: 'Asian-Pac-Islander': count 202, precision 0.7368421052631579, recall 0.24561403508771928, fbeta: 0.3684210526315789
Feature 'race' - Category: 'Black': count 613, precision 0.7142857142857143, recall 0.23255813953488372, fbeta: 0.3508771929824562
Feature 'race' - Category: 'Other': count 55, precision 0.6666666666666666, recall 0.2857142857142857, fbeta: 0.4
Feature 'race' - Category: 'Amer-Indian-Eskimo': count 63, precision 0.6, recall 0.6, fbeta: 0.6
Feature 'sex' - Category: 'Male': count 4353, precision 0.7573033707865169, recall 0.243849493487699, fbeta: 0.3689107827038862
Feature 'sex' - Category: 'Female': count 2160, precision 0.5954198473282443, recall 0.32231404958677684, fbeta: 0.418230563002681
Feature 'native-country' - Category: 'United-States': count 5819, precision 0.7223264540337712, recall 0.26119402985074625, fbeta: 0.3836571998006975
Feature 'native-country' - Category: 'Mexico': count 124, precision 0.5, recall 0.2, fbeta: 0.28571428571428575
Feature 'native-country' - Category: 'Germany': count 33, precision 0.5, recall 0.1, fbeta: 0.16666666666666669
Feature 'native-country' - Category: 'Iran': count 11, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: '?': count 121, precision 0.8461538461538461, recall 0.2894736842105263, fbeta: 0.4313725490196079
Feature 'native-country' - Category: 'Hong': count 4, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Cuba': count 29, precision 1.0, recall 0.2, fbeta: 0.33333333333333337
Feature 'native-country' - Category: 'Honduras': count 5, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Peru': count 4, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Canada': count 23, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'Philippines': count 45, precision 0.6666666666666666, recall 0.26666666666666666, fbeta: 0.3809523809523809
Feature 'native-country' - Category: 'Guatemala': count 15, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Columbia': count 15, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'native-country' - Category: 'Puerto-Rico': count 21, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'Haiti': count 9, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Japan': count 13, precision 1.0, recall 0.2, fbeta: 0.33333333333333337
Feature 'native-country' - Category: 'Poland': count 14, precision 1.0, recall 0.25, fbeta: 0.4
Feature 'native-country' - Category: 'Portugal': count 8, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'China': count 16, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'El-Salvador': count 24, precision 1.0, recall 0.6666666666666666, fbeta: 0.8
Feature 'native-country' - Category: 'Cambodia': count 6, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Nicaragua': count 6, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Italy': count 14, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'India': count 20, precision 1.0, recall 0.2222222222222222, fbeta: 0.3636363636363636
Feature 'native-country' - Category: 'Laos': count 3, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Vietnam': count 10, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'South': count 10, precision 0.5, recall 0.3333333333333333, fbeta: 0.4
Feature 'native-country' - Category: 'England': count 15, precision 1.0, recall 0.2, fbeta: 0.33333333333333337
Feature 'native-country' - Category: 'Trinadad&Tobago': count 6, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'native-country' - Category: 'Jamaica': count 14, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Dominican-Republic': count 18, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Taiwan': count 6, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'France': count 7, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Hungary': count 3, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Greece': count 7, precision 0.3333333333333333, recall 1.0, fbeta: 0.5
Feature 'native-country' - Category: 'Outlying-US(Guam-USVI-etc)': count 2, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Ecuador': count 7, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Ireland': count 3, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Thailand': count 2, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Yugoslavia': count 1, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'workclass' - Category: 'Private': count 4545, precision 0.6894736842105263, recall 0.26816786079836236, fbeta: 0.38614591009579957
Feature 'workclass' - Category: 'Self-emp-inc': count 227, precision 0.98, recall 0.4117647058823529, fbeta: 0.5798816568047338
Feature 'workclass' - Category: 'Self-emp-not-inc': count 521, precision 0.782608695652174, recall 0.24324324324324326, fbeta: 0.3711340206185567
Feature 'workclass' - Category: 'State-gov': count 248, precision 0.6875, recall 0.3283582089552239, fbeta: 0.4444444444444444
Feature 'workclass' - Category: '?': count 351, precision 0.5652173913043478, recall 0.325, fbeta: 0.4126984126984127
Feature 'workclass' - Category: 'Local-gov': count 417, precision 0.717948717948718, recall 0.208955223880597, fbeta: 0.3236994219653179
Feature 'workclass' - Category: 'Federal-gov': count 198, precision 0.782608695652174, recall 0.24324324324324326, fbeta: 0.3711340206185567
Feature 'workclass' - Category: 'Without-pay': count 4, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'workclass' - Category: 'Never-worked': count 2, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'education' - Category: 'Bachelors': count 1005, precision 0.825503355704698, recall 0.30295566502463056, fbeta: 0.44324324324324327
Feature 'education' - Category: 'Masters': count 348, precision 0.8860759493670886, recall 0.35, fbeta: 0.5017921146953405
Feature 'education' - Category: 'Assoc-voc': count 286, precision 0.5625, recall 0.225, fbeta: 0.3214285714285714
Feature 'education' - Category: 'Some-college': count 1486, precision 0.625, recall 0.21052631578947367, fbeta: 0.31496062992125984
Feature 'education' - Category: 'Assoc-acdm': count 208, precision 0.5833333333333334, recall 0.14893617021276595, fbeta: 0.23728813559322032
Feature 'education' - Category: 'HS-grad': count 2125, precision 0.5909090909090909, recall 0.2314540059347181, fbeta: 0.3326226012793177
Feature 'education' - Category: '5th-6th': count 52, precision 0.25, recall 0.5, fbeta: 0.3333333333333333
Feature 'education' - Category: '7th-8th': count 137, precision 0.3333333333333333, recall 0.2, fbeta: 0.25
Feature 'education' - Category: 'Doctorate': count 86, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'education' - Category: '10th': count 185, precision 0.5, recall 0.23076923076923078, fbeta: 0.3157894736842105
Feature 'education' - Category: '11th': count 249, precision 0.42857142857142855, recall 0.1875, fbeta: 0.26086956521739124
Feature 'education' - Category: '12th': count 82, precision 0.8, recall 0.5, fbeta: 0.6153846153846154
Feature 'education' - Category: '9th': count 110, precision 0.3333333333333333, recall 0.2857142857142857, fbeta: 0.30769230769230765
Feature 'education' - Category: 'Prof-school': count 115, precision 0.9459459459459459, recall 0.4268292682926829, fbeta: 0.588235294117647
Feature 'education' - Category: '1st-4th': count 31, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'education' - Category: 'Preschool': count 8, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'marital-status' - Category: 'Married-civ-spouse': count 2963, precision 0.8228438228438228, recall 0.2670196671709531, fbeta: 0.40319817247287265
Feature 'marital-status' - Category: 'Never-married': count 2155, precision 0.4186046511627907, recall 0.3673469387755102, fbeta: 0.391304347826087
Feature 'marital-status' - Category: 'Divorced': count 889, precision 0.5178571428571429, recall 0.27358490566037735, fbeta: 0.3580246913580247
Feature 'marital-status' - Category: 'Married-spouse-absent': count 87, precision 0.6666666666666666, recall 0.2857142857142857, fbeta: 0.4
Feature 'marital-status' - Category: 'Separated': count 208, precision 0.5, recall 0.25, fbeta: 0.3333333333333333
Feature 'marital-status' - Category: 'Widowed': count 208, precision 0.3333333333333333, recall 0.3333333333333333, fbeta: 0.3333333333333333
Feature 'marital-status' - Category: 'Married-AF-spouse': count 3, precision 1.0, recall 0.5, fbeta: 0.6666666666666666
Feature 'occupation' - Category: 'Sales': count 717, precision 0.7413793103448276, recall 0.22164948453608246, fbeta: 0.3412698412698412
Feature 'occupation' - Category: 'Exec-managerial': count 783, precision 0.8985507246376812, recall 0.3333333333333333, fbeta: 0.4862745098039216
Feature 'occupation' - Category: 'Craft-repair': count 881, precision 0.6323529411764706, recall 0.20187793427230047, fbeta: 0.3060498220640569
Feature 'occupation' - Category: 'Transport-moving': count 294, precision 0.5625, recall 0.17307692307692307, fbeta: 0.2647058823529412
Feature 'occupation' - Category: 'Adm-clerical': count 789, precision 0.6170212765957447, recall 0.2815533980582524, fbeta: 0.3866666666666666
Feature 'occupation' - Category: 'Handlers-cleaners': count 288, precision 0.3333333333333333, recall 0.35294117647058826, fbeta: 0.34285714285714286
Feature 'occupation' - Category: 'Other-service': count 689, precision 0.25, recall 0.14705882352941177, fbeta: 0.18518518518518517
Feature 'occupation' - Category: '?': count 353, precision 0.5652173913043478, recall 0.325, fbeta: 0.4126984126984127
Feature 'occupation' - Category: 'Prof-specialty': count 797, precision 0.8455882352941176, recall 0.3194444444444444, fbeta: 0.46370967741935487
Feature 'occupation' - Category: 'Machine-op-inspct': count 381, precision 0.5, recall 0.20930232558139536, fbeta: 0.29508196721311475
Feature 'occupation' - Category: 'Tech-support': count 190, precision 0.7, recall 0.2413793103448276, fbeta: 0.358974358974359
Feature 'occupation' - Category: 'Farming-fishing': count 204, precision 0.47058823529411764, recall 0.32, fbeta: 0.38095238095238104
Feature 'occupation' - Category: 'Protective-serv': count 120, precision 0.7692307692307693, recall 0.20833333333333334, fbeta: 0.32786885245901637
Feature 'occupation' - Category: 'Priv-house-serv': count 26, precision 0.0, recall 1.0, fbeta: 0.0
Feature 'occupation' - Category: 'Armed-Forces': count 1, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'relationship' - Category: 'Husband': count 2621, precision 0.8258575197889182, recall 0.2668371696504689, fbeta: 0.4033505154639175
Feature 'relationship' - Category: 'Not-in-family': count 1690, precision 0.5272727272727272, recall 0.32222222222222224, fbeta: 0.39999999999999997
Feature 'relationship' - Category: 'Own-child': count 1027, precision 0.3333333333333333, recall 0.5, fbeta: 0.4
Feature 'relationship' - Category: 'Wife': count 300, precision 0.8043478260869565, recall 0.26618705035971224, fbeta: 0.39999999999999997
Feature 'relationship' - Category: 'Other-relative': count 201, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'relationship' - Category: 'Unmarried': count 674, precision 0.4583333333333333, recall 0.2682926829268293, fbeta: 0.3384615384615385
Feature 'race' - Category: 'White': count 5548, precision 0.730188679245283, recall 0.2770221904080172, fbeta: 0.4016606123508043
Feature 'race' - Category: 'Black': count 633, precision 0.5428571428571428, recall 0.2261904761904762, fbeta: 0.319327731092437
Feature 'race' - Category: 'Asian-Pac-Islander': count 193, precision 0.8181818181818182, recall 0.2857142857142857, fbeta: 0.4235294117647059
Feature 'race' - Category: 'Other': count 65, precision 1.0, recall 0.125, fbeta: 0.2222222222222222
Feature 'race' - Category: 'Amer-Indian-Eskimo': count 74, precision 0.6, recall 0.42857142857142855, fbeta: 0.5
Feature 'sex' - Category: 'Male': count 4370, precision 0.7787234042553192, recall 0.2737471952131638, fbeta: 0.4050913115661318
Feature 'sex' - Category: 'Female': count 2143, precision 0.5040650406504065, recall 0.27927927927927926, fbeta: 0.35942028985507246
Feature 'native-country' - Category: 'United-States': count 5823, precision 0.7177570093457943, recall 0.27350427350427353, fbeta: 0.3960804538421867
Feature 'native-country' - Category: 'France': count 12, precision 1.0, recall 0.14285714285714285, fbeta: 0.25
Feature 'native-country' - Category: 'Mexico': count 126, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'El-Salvador': count 17, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: '?': count 119, precision 0.6666666666666666, recall 0.3225806451612903, fbeta: 0.4347826086956521
Feature 'native-country' - Category: 'England': count 19, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Germany': count 32, precision 1.0, recall 0.26666666666666666, fbeta: 0.4210526315789474
Feature 'native-country' - Category: 'Thailand': count 4, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Columbia': count 17, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Dominican-Republic': count 13, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'China': count 17, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'Italy': count 13, precision 0.0, recall 0.0, fbeta: 1.0
Feature 'native-country' - Category: 'Philippines': count 41, precision 1.0, recall 0.25, fbeta: 0.4
Feature 'native-country' - Category: 'Laos': count 2, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Haiti': count 8, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Poland': count 14, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'South': count 13, precision 0.8, recall 0.6666666666666666, fbeta: 0.7272727272727272
Feature 'native-country' - Category: 'Vietnam': count 15, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'India': count 30, precision 1.0, recall 0.4, fbeta: 0.5714285714285715
Feature 'native-country' - Category: 'Guatemala': count 12, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Canada': count 20, precision 0.5, recall 0.3333333333333333, fbeta: 0.4
Feature 'native-country' - Category: 'Japan': count 6, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'Peru': count 9, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Jamaica': count 16, precision 1.0, recall 0.4, fbeta: 0.5714285714285715
Feature 'native-country' - Category: 'Puerto-Rico': count 27, precision 1.0, recall 0.6666666666666666, fbeta: 0.8
Feature 'native-country' - Category: 'Greece': count 9, precision 0.6666666666666666, recall 1.0, fbeta: 0.8
Feature 'native-country' - Category: 'Nicaragua': count 6, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Cuba': count 22, precision 1.0, recall 0.3333333333333333, fbeta: 0.5
Feature 'native-country' - Category: 'Cambodia': count 5, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Portugal': count 7, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Taiwan': count 9, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Iran': count 6, precision 1.0, recall 0.0, fbeta: 0.0
Feature 'native-country' - Category: 'Honduras': count 3, precision 1.0, recall 1.0, fbeta: 1.0
Feature 'native-country' - Category: 'Ireland': count 5, precision 1.0, recall 1.0, fbeta: 1.0
